Code,DA(sqmi),slope(m/m),PK0_2_width,PK50_width,bkf_width_HAND,CH_V_Q500,OB_V_Q500,CHSSPQ2,OBSSPQ2,Percent Cohesive,Percent Mixed,Percent Noncohesive,Average Depth To Bedrock
2001696,0.584762236,0.63918992,0.523074476,0.51898419,0.644424308,0.626324369,0.637790465,0.630807737,0.640070789,0.6207,0,0.3448,0.069877426
2001746,0.778391454,0.580343201,0.638929471,0.633496697,0.74607992,0.684476864,0.68229129,0.643070875,0.687531509,0.3548,0,0.6129,0.066853933
2002052,0.375413083,0.638899095,0.509642212,0.493519728,0.207860643,0.182402617,0.448595768,0.724675146,0.703892128,0,0,0.8,0.232686415
2002631,0.520442331,0.734813191,0.503558632,0.521258376,0.606774275,0.42480646,0.451733338,0.691487442,0.675934901,0.2,0,0.8,0.040858018
2003103,0.478562076,0.879157193,0.313920889,0.319898664,0.480273963,0.446087672,0.441447384,0.839160739,0.831603404,1,0,0,0.040858018
2003127,0.518246793,0.91239685,0.382762978,0.382567048,0.556065674,0.430889221,0.391748063,0.832870001,0.805905723,0.4,0,0.6,0.040858018
2003232,0.518264106,0.813161099,0.485454214,0.537871492,0.579852556,0.19097939,0.211121408,0.755747689,0.752092554,0.3333,0,0.6667,0.040858018
2004674,0.404270548,0.739022337,0.456764682,0.451978635,0.590534134,0.444502481,0.406882967,0.640400888,0.570348094,0.2,0,0.6,0.232686415
2004753,0.407063901,0.625371721,0.466645267,0.493814194,0.649728602,0.452222314,0.407533979,0.516515655,0.423624586,0.4,0,0.4,0.232686415
2004801,0.520748508,0.742275606,0.519562375,0.564154611,0.629282912,0.343823697,0.292734227,0.683822073,0.653703367,0,0,0.8333,0.200715015
2004901,0.520457098,0.76578287,0.586353226,0.588878461,0.661399318,0.224925411,0.262446037,0.676299324,0.5833774,0,0,1,0.040858018
2005013,0.728749017,0.653977747,0.723788847,0.674207264,0.590421861,0.404961044,0.529579325,0.73599434,0.762212673,0,0,0.6667,0.360572012
2005385,0.727801593,0.752825473,0.546088558,0.516349185,0.625109444,0.561547964,0.544340366,0.806022199,0.825359193,0.1818,0,0.7273,0.12804903
2005415,0.728250697,0.684317408,0.682010099,0.646455104,0.64226408,0.554763214,0.586047647,0.75049497,0.772693349,0.3636,0,0.5455,0.12804903
2005478,0.747453825,0.618626364,0.559458232,0.605986514,0.666221864,0.543006034,0.619563207,0.696638843,0.704154344,0.1111,0,0.7778,0.147425945
2005705,0.39260425,0.870180862,0.360118286,0.363360005,0.553828704,0.209286271,0.147936581,0.751531774,0.554312258,1,0,0,0.040858018
2006261,0.724972599,0.723730902,0.537452927,0.565830431,0.629243993,0.562696016,0.568549116,0.783626564,0.801916004,0.2,0,0.6,0.232686415
2006422,0.736064215,0.67379094,0.671791564,0.689178778,0.639044671,0.406992172,0.515649235,0.745677926,0.741564338,0,0,0.75,0.280643514
2007021,0.507560629,0.93414507,0.314115557,0.348323028,0.551023254,0.356285759,0.306182462,0.843133734,0.812158272,1,0,0,0.040858018
2007139,0.726036255,0.722018621,0.590397179,0.58405478,0.648281588,0.442716998,0.440554992,0.77047707,0.799682553,0,0,0.8,0.232686415
2007154,0.505280179,0.882240364,0.332304763,0.349042705,0.552888219,0.302765966,0.259963296,0.809913998,0.791366086,1,0,0,0.040858018
2000425,0.447083781,0.853351711,0.357230668,0.381347396,0.51376537,0.513967244,0.50621576,0.78112693,0.759743262,0.775,0,0.225,0.03052094
2000856,0.568714752,0.767980233,0.492392463,0.494913298,0.571507779,0.450090064,0.482580335,0.783150221,0.789280056,0.1429,0,0.5714,0.314902962
2000921,0.472240522,0.847456603,0.395609297,0.420409156,0.488424791,0.469303952,0.50737014,0.783079107,0.778073871,0.4848,0,0.5152,0.038998979
2001125,0.3805982,0.769303943,0.420458513,0.421604634,0.568016644,0.373297165,0.352218576,0.678407333,0.656740847,0.3333,0,0.6667,0.040858018
2001356,0.512206357,0.852785267,0.417445574,0.42723567,0.55187115,0.514605721,0.51053793,0.816625986,0.809219601,0.5455,0.1818,0.3636,0.040858018
2002140,0.40973191,0.771391133,0.352314142,0.407634664,0.584902178,0.331554972,0.2815217,0.687804898,0.652229453,0,0,0.75,0.280643514
2002634,0.390853907,0.92411417,0.259621856,0.269801866,0.444484002,0.416122985,0.405705633,0.867854581,0.85293012,0,0.5,0.75,0.040858018
2002875,0.367752985,0.718865871,0.40960584,0.425362746,0.517471431,0.368601674,0.383882959,0.657490925,0.642666325,0,0,1,0.040858018
2003450,0.541491892,0.811025746,0.406083267,0.425382842,0.573785876,0.524038991,0.512594007,0.794021226,0.796744213,0.2308,0.3076,0.6154,0.037711951
2003596,0.681367753,0.51185472,0.524811597,0.564118031,0.642788978,0.586209802,0.667822754,0.592533865,0.631737984,0.0667,0,0.7333,0.232686415
2003757,0.639187936,0.697086316,0.535200622,0.543576246,0.600387374,0.563009569,0.623628669,0.731534514,0.741598075,0.2857,0,0.6,0.23081716
2003963,0.564836854,0.798209898,0.454401995,0.466929679,0.577593151,0.450034828,0.463407465,0.796057438,0.80408201,0.1667,0.3334,0.5,0.360572012
2004713,0.407391261,0.745837824,0.413407449,0.439417566,0.606282478,0.396968816,0.374421031,0.657367347,0.612206295,0.4,0,0.4,0.232686415
2006702,0.580703311,0.790110933,0.516636735,0.517117367,0.565826427,0.328217686,0.36238634,0.806353612,0.814815544,0,0,0.6667,0.360572012
2003203,0.432042908,0.727437019,0.520497804,0.533669918,0.634730134,0.420294462,0.431422817,0.584284155,0.586059067,0.25,0,0.75,0.040858018
2004947,0.912977406,0.259416499,0.463776262,0.539786792,0.653912364,0.639944843,0.710535721,0.550854411,0.633755052,0.2727,0,0.6364,0.124433095
2007419,0.453617022,0.590858828,0.617433741,0.646184615,0.834291337,0.306080446,0.252519383,0.394099484,0.403793054,1,0,0,0.040858018
2001774,0.467961476,0.892249919,0.315303062,0.339336351,0.48551652,0.484935312,0.477926193,0.837299158,0.822316509,0.3125,0,0.6875,0.040858018
2001841,0.536279032,0.882547133,0.349282827,0.388637013,0.551519307,0.41810886,0.399280905,0.834296961,0.823657393,0.2,0,0.8,0.036772217
2002564,0.578600864,0.819001132,0.480102447,0.499323784,0.58127679,0.508304402,0.512651246,0.787030502,0.777270109,0.0714,0,0.8571,0.176414709
2003014,0.394633829,0.826677143,0.180233798,0.228055039,0.36814968,0.40645325,0.459265463,0.824043922,0.835846358,0.5714,0,0.4286,0.037282942
2003322,0.586910464,0.647437904,0.609628246,0.613267123,0.584402523,0.436367092,0.518667719,0.674129531,0.680034783,0.125,0,0.875,0.27566905
2003608,0.578918894,0.675574233,0.539938224,0.569004297,0.637323263,0.393826812,0.445838741,0.660356465,0.66951512,0,0,0.6667,0.680286006
2004286,0.591306639,0.646267523,0.567573721,0.580493072,0.597120732,0.479913517,0.569970169,0.662349415,0.663853428,0.5833,0,0.4167,0.108702758
2004427,0.59697449,0.736451822,0.41204525,0.452273453,0.626184075,0.28184471,0.31349479,0.710996451,0.700114709,0,0,1,0.040858018
2006063,0.587906161,0.638391842,0.550351848,0.594846123,0.608045826,0.425517029,0.498713043,0.65510149,0.665425368,0.125,0,0.875,0.155771195
2007226,0.596932737,0.590457529,0.595070313,0.594410892,0.657399238,0.461825453,0.546914467,0.589251121,0.615291124,0.25,0,0.75,0.040858018
2000566,0.556957334,0.901971745,0.342648763,0.365428946,0.563960215,0.386537271,0.339097476,0.83168437,0.811533575,1,0,0,0.040858018
2002695,0.376834164,0.911995673,0.267277701,0.295705089,0.479068751,0.282456125,0.245778735,0.804918955,0.745661935,1,0,0,0.040858018
2003606,0.527824571,0.922800191,0.313675993,0.344315296,0.556672039,0.39008802,0.330762458,0.835403648,0.806299466,1,0,0,0.040858018
2006141,0.560316428,0.874985847,0.397712297,0.404977452,0.581283591,0.266322773,0.238930693,0.806562274,0.791513922,1,0,0,0.040858018
2000062,0.441137419,0.833892376,0.333277067,0.359924697,0.426602561,0.479169552,0.514799681,0.810872892,0.809434618,0.8824,0,0.1176,0.040858018
2000449,0.551114648,0.72819238,0.50682342,0.501908096,0.597287793,0.533391545,0.55620212,0.719117239,0.718714532,0.4545,0,0.5455,0.040858018
2000484,0.416484802,0.847822018,0.306613502,0.307523421,0.426625316,0.42187722,0.442953208,0.816659154,0.807532195,0.8333,0,0.1667,0.040858018
2000517,0.581180914,0.806175113,0.422373165,0.440684709,0.581391809,0.490782886,0.463242309,0.792114389,0.797223925,0.4,0,0.6,0.040858018
2000545,0.504663004,0.796460824,0.433189333,0.442634024,0.57229883,0.472377537,0.471010677,0.738182888,0.732287733,1,0,0,0.040858018
2000709,0.528926635,0.561730899,0.681603436,0.674139062,0.764660992,0.518905328,0.496031866,0.458562535,0.457605852,0,0,1,0.040858018
2000889,0.71644625,0.449063274,0.55557879,0.596956297,0.700818641,0.668459484,0.707831632,0.547590779,0.596916059,0.3333,0,0.625,0.078907048
2001320,0.409126834,0.858913879,0.359021469,0.362977232,0.542349701,0.417306721,0.383413052,0.771180738,0.740686816,0.2,0,0.8,0.040858018
2001329,0.678737738,0.828561221,0.416267354,0.437407706,0.582430296,0.547003823,0.528129893,0.850485807,0.872183277,0.3333,0,0.6667,0.040858018
2001403,0.453148557,0.856918887,0.359021989,0.362535249,0.338188518,0.144416968,0.271699605,0.875166915,0.877090103,0,0,1,0.040858018
2001415,0.489212643,0.570787898,0.690638617,0.682427451,0.747123197,0.460757667,0.427686672,0.465980302,0.311678645,0.6667,0,0.3333,0.040858018
2001725,0.51097583,0.780866564,0.413812295,0.442331838,0.574995041,0.402758638,0.403680401,0.752264032,0.747791764,0.5,0,0.5,0.040858018
2001820,0.407980228,0.692478874,0.34633912,0.363531185,0.562912108,0.488874837,0.444493343,0.632343463,0.630595253,0.6667,0,0,0.360572012
2002219,0.697487367,0.756096697,0.569524444,0.566203101,0.618159952,0.641487755,0.687418992,0.78871295,0.776582873,0.375,0,0.6,0.061389173
2002473,0.469514285,0.822680707,0.436179127,0.432400573,0.557871678,0.471845164,0.460005956,0.764995052,0.748912903,0.75,0,0.25,0.040858018
2003221,0.494075773,0.832245184,0.395113433,0.413312295,0.564444787,0.517221859,0.490011981,0.774658807,0.761623131,0.5833,0,0.4167,0.040858018
2003661,0.530245076,0.517983949,0.576886685,0.567369512,0.626879403,0.425621223,0.477086916,0.516310057,0.538671159,0,0,0.8,0.232686415
2003902,0.533209329,0.75897861,0.537760646,0.510140476,0.585387171,0.338295141,0.344121971,0.743795139,0.742933045,1,0,0,0.040858018
2004421,0.470632658,0.840178021,0.427361801,0.432441524,0.576229091,0.364710519,0.349483072,0.762512059,0.740300596,0.5,0,0.5,0.040858018
2004430,0.561512437,0.792287577,0.45508034,0.460159973,0.591966871,0.572615488,0.556579523,0.758543068,0.750947284,0.6154,0,0.3846,0.040858018
2004642,0.490898681,0.72988705,0.562036155,0.537387619,0.577033122,0.315524323,0.356223316,0.709357128,0.708927909,0.6667,0,0.3333,0.040858018
2004661,0.466894253,0.782211661,0.463519758,0.451812548,0.598588832,0.366645925,0.332668117,0.675305255,0.635156579,0.4,0,0.6,0.040858018
2005918,0.490702611,0.817733971,0.520773328,0.521495857,0.564999889,0.297025967,0.334725514,0.769919578,0.746617129,0.75,0,0.25,0.040858018
2006002,0.467728231,0.647126494,0.490561334,0.502445632,0.637457139,0.362393796,0.355714205,0.569573937,0.555766036,1,0,0,0.040858018
2006161,0.529567201,0.664296293,0.605738922,0.62469879,0.58431965,0.204641243,0.299709411,0.629196839,0.567343142,0,0,1,0.040858018
2006200,0.504287196,0.766686834,0.508139347,0.484578114,0.578697595,0.388463284,0.408138625,0.736909148,0.736056309,0.3333,0,0.6667,0.040858018
2006500,0.467040016,0.740215181,0.444615067,0.46928148,0.562479661,0.21166133,0.214202768,0.672722646,0.658093573,1,0,0,0.040858018
2007385,0.566075377,0.846287071,0.335045435,0.372788086,0.572789802,0.426403269,0.380770264,0.805844002,0.802544337,0,0,1,0.040858018
2001071,0.936034684,0.111813017,0.911886588,0.916165104,0.977806037,1,1,0.282628963,0.37691539,0.2115,0,0.7692,0.059305414
2000162,0.364166959,0.764062342,0.275548193,0.299007156,0.194411224,0.244980866,0.452778531,0.800535993,0.799774732,1,0,0,0.034902962
20003091,0.682032745,0.436704217,0.587050215,0.611569544,0.588155492,0.570784274,0.686659504,0.568212699,0.554452425,0.9545,0,0,0.082369765
2000574,0.364253454,0.694942771,0.382303654,0.345391398,0.083086608,0.165972619,0.447543163,0.751622843,0.761828804,1,0,0,0.035454545
2000601,0.380049197,0.708906675,0.375036072,0.341030919,0.461425934,0.425830637,0.443180376,0.683363905,0.691682657,1,0,0,0.038304392
2001025,0.471042729,0.750831275,0.368531161,0.403787391,0.609849924,0.5524928,0.494666076,0.641882612,0.617737967,0.9231,0,0.0385,0.075393258
2001246,0.561125678,0.569601714,0.497983069,0.486986505,0.586129971,0.569572476,0.60952734,0.588266685,0.607483738,0.875,0,0,0.155005107
2001427,0.408921251,0.730215578,0.26358831,0.311366559,0.384212169,0.43833268,0.509419655,0.744986793,0.743449525,1,0,0,0.038947906
2001606,0.452124414,0.515230323,0.544226539,0.532745435,0.696500867,0.545026151,0.496315284,0.437615581,0.45393482,1,0,0,0.040858018
2002065,0.463685481,0.454379334,0.545725588,0.52192413,0.70782188,0.518703432,0.426652447,0.41677635,0.430241585,0.8571,0,0,0.177875383
2003691,0.510327005,0.584507623,0.562247159,0.611878131,0.609854624,0.397598642,0.481458701,0.575234817,0.601972151,0.875,0,0,0.160755873
2004240,0.508422568,0.552815431,0.510890198,0.507204298,0.682476972,0.473444642,0.428316291,0.501557237,0.513505256,1,0,0,0.040858018
2004355,0.510277033,0.745620576,0.46549564,0.49345266,0.659176737,0.165409251,0.107077322,0.633891147,0.564558149,1,0,0,0.040858018
2005833,0.597507839,0.362528348,0.588022068,0.555711127,0.722544254,0.584101755,0.522637798,0.408591419,0.477780661,0.8571,0,0,0.177875383
2000219,0.72499989,0.30758483,0.716179263,0.73867554,0.650937196,0.638264353,0.810098032,0.415070126,0.459439734,0.9286,0,0,0.109366701
2000221,0.753376966,0.311495142,0.742544147,0.738269154,0.775097654,0.763657204,0.801834123,0.408837516,0.482393425,0.9677,0,0,0.071797753
2000300,0.39405725,0.719515287,0.400821428,0.378440576,0.507144709,0.485889422,0.505192053,0.657572511,0.680060603,1,0,0,0.040858018
20003090,0.688442521,0.348856176,0.727439699,0.740509119,0.620467491,0.582000455,0.747385262,0.476376471,0.481164613,0.9286,0,0,0.106087845
2000310,0.397660106,0.718620893,0.467610527,0.356086337,0.452649303,0.444817879,0.457485256,0.703209722,0.727590025,1,0,0,0.038304392
2000611,0.508735905,0.623709628,0.530451911,0.540306287,0.670925221,0.598534296,0.57315743,0.553732274,0.563343095,0.9412,0,0,0.097282942
2000680,0.52946284,0.383913466,0.640372741,0.657703091,0.733846978,0.421099694,0.445333027,0.347481844,0.379906389,0.5,0,0,0.520429009
2000928,0.43790571,0.660069325,0.459508646,0.487818115,0.637758893,0.555212628,0.482070228,0.575769855,0.495935735,0.875,0,0,0.155005107
2001311,0.545395666,0.522624062,0.649152919,0.647777994,0.685354741,0.46153486,0.399114151,0.477877322,0.508011219,0.8333,0,0,0.200715015
2002318,0.49938228,0.426841765,0.57139329,0.58696256,0.700140469,0.365652557,0.378852262,0.374212724,0.427157236,1,0,0,0.040858018
2004404,0.440984176,0.839855382,0.301923182,0.35467097,0.550022157,0.211136795,0.179944413,0.731196714,0.673067946,1,0,0,0.040858018
2004452,0.444524956,0.880419942,0.26014562,0.302404861,0.542898419,0.281370129,0.201104265,0.763069802,0.665967014,1,0,0,0.025536261
2004928,0.354736061,0.682147175,0.655333498,0.633069139,0.506315657,0.19725449,0.308486367,0.630195257,0.276570872,0.5,0,0,0.520429009
2005526,0.525775994,0.689951617,0.590047304,0.575651289,0.542996443,0.244244589,0.30342269,0.655591921,0.614718265,0,0,0,1
2006012,0.519331243,0.682799716,0.475436389,0.520957544,0.659035546,0.277804452,0.252227649,0.572552404,0.5557405,0,0,0,1
2006891,0.526735162,0.540015795,0.621555871,0.627077744,0.568626666,0.330247322,0.438754967,0.542560126,0.504374408,0,0,0,1
2007008,0.44860469,0.856040147,0.42132311,0.403144639,0.570425136,0.362653273,0.316649255,0.730629512,0.628847582,1,0,0,0.029366701
2007449,0.525537654,0.594641239,0.59923269,0.573761077,0.652225939,0.320716787,0.328903671,0.52752192,0.532154804,0,0,0,1
2000328,0.48841806,0.537637944,0.505879568,0.475196686,0.665233911,0.427870633,0.338441483,0.498308052,0.48312421,1,0,0,0.040858018
2000429,0.390642053,0.729607225,0.487892364,0.468926553,0.562068174,0.415139848,0.415199628,0.637149294,0.593305392,1,0,0,0.03319714
2000470,0.69009637,0.1139077,0.830090246,0.781595,0.856508052,0.627962025,0.418399445,0.230301031,0.277220775,0,0,0,1
2000614,0.545075719,0.661920327,0.474044895,0.471464879,0.603879511,0.297898306,0.31880531,0.637725319,0.654256019,1,0,0,0.040858018
2000617,0.584930533,0.430432352,0.69363145,0.52793061,0.724386513,0.529901269,0.411178818,0.457158521,0.513210448,0.8,0,0,0.232686415
2000656,0.417421252,0,0.776571684,0.591648684,0.795710067,0.503253621,0.278352985,0.063403477,0.018322588,0,0,0,1
2000733,0.662704657,0.153381672,0.765473344,0.793173168,0.820708984,0.592700844,0.603283013,0.256023901,0.308416472,0,0,0,1
2000811,0.516250182,0.527118457,0.528679932,0.46183322,0.5896754,0.462948442,0.471935641,0.550780297,0.574334926,1,0,0,0.040858018
2000812,0.597857351,0.533823702,0.599543545,0.527810905,0.718762739,0.442590777,0.356522807,0.528324251,0.497023006,0,0,0,1
2000890,0.5092257,0.521642165,0.512478996,0.475112,0.596359014,0.542875362,0.546556659,0.54062119,0.559675852,1,0,0,0.040858018
2000940,0.459489004,0.507140674,0.464063935,0.473385627,0.667160798,0.418803678,0.358094459,0.461007065,0.450811435,1,0,0,0.040858018
2001030,0.596847962,0.612654614,0.64393088,0.566814143,0.714259845,0.341238368,0.312600297,0.575191079,0.560234577,0.6667,0,0,0.360572012
2001141,0.713261581,0.202643228,0.708058115,0.714451311,0.854730414,0.64375686,0.514933724,0.289743519,0.346748287,0.3333,0,0.3333,0.360572012
2001898,0.528621228,0.505610641,0.588006624,0.53568342,0.661840954,0.584992083,0.572380127,0.49969023,0.54157899,1,0,0,0.040858018
2002032,0.47974103,0.514586368,0.551475112,0.511521372,0.644969981,0.42105585,0.388670155,0.489826309,0.50437638,1,0,0,0.040858018
2002038,0.698866083,0,0.840501999,0.831671007,0.881397867,0.630009209,0.527267573,0.148564353,0.250700344,0,0,0,1
2002063,0.541405923,0.339861696,0.766733279,0.639917996,0.790628067,0.533367569,0.484551041,0.328750477,0.333503414,0,0,0,1
2002222,0.567690214,0.470331709,0.573851024,0.520218499,0.642770272,0.541270694,0.571507633,0.508776086,0.549895814,0.875,0,0,0.160755873
2002424,0.47835091,0.458824098,0.53954215,0.474218955,0.625986188,0.483138522,0.466655889,0.46678623,0.482986145,1,0,0,0.040858018
2002482,0.402019502,0,0.734083244,0.704339347,0.730932461,0.440672428,0.299651581,0.099914554,0.144953829,0,0,0,1
2002534,0.521931872,0.568752656,0.463433866,0.464669402,0.675813447,0.406306245,0.358039386,0.525445815,0.560429973,1,0,0,0.040858018
2002566,0.605774868,0,0.78781374,0.782453574,0.790973477,0.530524175,0.504714221,0.164313203,0.275668001,0.3333,0,0,0.680286006
2002592,0.413455563,0,0.820668468,0.716456114,0.761046945,0.43198532,0.274803662,0.086058328,0.115125077,0,0,0,1
2002919,0.663008463,0,0.73899246,0.78045285,0.838022515,0.63023961,0.549043133,0.161979568,0.248244319,0.5,0,0,0.520429009
2002934,0.671070403,0.07493251,0.801240878,0.798886592,0.88144567,0.610958963,0.462196534,0.184080683,0.231452731,0.5,0,0,0.520429009
2003042,0.683997405,0.104886077,0.820214466,0.771769475,0.926972082,0.567460193,0.375650391,0.177689967,0.214653682,0,0,0,1
2003108,0.530604878,0.397412462,0.657243078,0.518542634,0.696435664,0.526007795,0.395334602,0.421403247,0.434635802,0.25,0,0,0.760214505
2003613,0.7109067,0.127795862,0.790948147,0.733024905,0.883343067,0.623362274,0.462477326,0.228049963,0.286541404,0,0,0,1
2003618,0.710331406,0,0.841139051,0.822693277,0.846851123,0.678162268,0.62284601,0.173004948,0.274234538,0,0,0,1
2003653,0.539261965,0.543020165,0.629373848,0.606336607,0.757275254,0.435039268,0.411152345,0.468010768,0.451807949,0.3333,0,0,0.680286006
2003953,0.547021284,0.600135319,0.518649695,0.445910032,0.593004553,0.4620091,0.463655418,0.610955696,0.633834351,1,0,0,0.040858018
2003969,0.520431038,0.514262048,0.489659408,0.469843072,0.601206069,0.443851704,0.470132992,0.530925635,0.572277999,1,0,0,0.040858018
2004066,0.690904527,0,0.760293823,0.76747463,0.747269056,0.449171157,0.545751774,0.17204244,0.305022693,0,0,0,1
2004154,0.669928689,0.07493251,0.684309647,0.732496152,0.86919307,0.528759701,0.387825426,0.191583898,0.229613048,0.5,0,0,0.520429009
2004208,0.483073574,0.530183387,0.569577855,0.526812285,0.679539198,0.340272786,0.281417709,0.480844049,0.474956268,1,0,0,0.040858018
2004238,0.587406092,0.445506455,0.587515801,0.515871296,0.720774582,0.426150651,0.287980587,0.470494019,0.467167851,0,0,0,1
2004301,0.694069157,0,0.72648156,0.751888529,0.829636286,0.606381954,0.566152133,0.174900362,0.288155099,0,0,0,1
2004334,0.544969637,0.539013827,0.568174692,0.513383831,0.612984333,0.459228175,0.474438592,0.559606055,0.589507065,1,0,0,0.040858018
2004414,0.708500049,0,0.794084318,0.818340363,0.881420585,0.590068722,0.485137136,0.152926167,0.247532663,0,0,0,1
2004417,0.69279433,0,0.90182296,0.825721957,0.853601852,0.493024445,0.505545196,0.14304994,0.271624454,0,0,0,1
2004511,0.525344256,0.440445079,0.536795039,0.474887091,0.704082321,0.493656497,0.347199001,0.438765083,0.443961666,0.5,0,0,0.520429009
2004607,0.444514778,0.638816161,0.496728354,0.529278706,0.663489458,0.379648805,0.346576583,0.54263907,0.536225354,1,0,0,0.040858018
2004658,0.698904336,0,0.830489468,0.806239497,0.824360018,0.529008498,0.487978337,0.179941943,0.293249766,0,0,0,1
2005051,0.683334121,0.001031683,0.877976865,0.850209548,0.878199728,0.650787679,0.565870583,0.144061237,0.244754246,0,0,0,1
2005180,0.671130439,0.074427967,0.667354559,0.716174314,0.876677974,0.481935953,0.265312832,0.18701252,0.231244106,0,0,0,1
2005194,0.69419656,0,0.539840017,0.606309567,0.835357596,0.510426992,0.442592051,0.168193009,0.306147052,0,0,0,1
2005264,0.558627329,0.761078903,0.593036419,0.592964684,0.683357882,0.206877595,0.228556459,0.648223866,0.673522635,1,0,0,0.040858018
2005345,0.446415892,0.540290823,0.530408373,0.522567259,0.661588893,0.409964659,0.414076481,0.481574704,0.509721608,1,0,0,0.040858018
2005480,0.419781109,0,0.653774425,0.58124375,0.793115932,0.511692313,0.253830664,0.061325581,0.014458419,0,0,0,1
2005487,0.596644048,0.413422523,0.628954591,0.609549264,0.743847023,0.498959351,0.402009525,0.441155705,0.461167244,0.5,0,0,0.520429009
2005540,0.669838611,0.059785151,0.642149171,0.695785677,0.806129072,0.552283352,0.466721663,0.219686252,0.304207793,0.5,0,0,0.520429009
2005681,0.679293397,0.042039943,0.771908721,0.731594976,0.854236083,0.578648126,0.436845061,0.186081979,0.236811606,0,0,0,1
2005956,0.708103843,0,0.78536122,0.794639891,0.85660158,0.65487641,0.530287108,0.168476325,0.266603414,0.5,0,0,0.520429009
2006221,0.662783377,0.027997293,0.79078237,0.822021783,0.836970315,0.540067818,0.499357841,0.181080751,0.240335957,0,0,0,1
2006343,0.692806031,0,0.981306241,0.885348357,0.876933348,0.486861058,0.481920904,0.13796523,0.250558818,0,0,0,1
2006359,0.67119199,0.053171224,0.843118532,0.786562559,0.891574755,0.569582839,0.34990399,0.164990587,0.210043026,0,0,0,1
2006360,0.694094496,0,0.893717597,0.91574505,0.918466308,0.581094494,0.497576812,0.121618617,0.236965699,0.5,0,0,0.520429009
2006437,0.681796418,0,0.872631896,0.820590872,0.903367558,0.61794267,0.473923243,0.130677204,0.179255651,0,0,0,1
2006474,0.710856142,0.10065352,0.813460563,0.767591905,0.887656074,0.601505342,0.474044335,0.2091533,0.265319342,0,0,0,1
2006561,0.663357282,0.059785151,0.712666802,0.757161383,0.837315961,0.568410354,0.353519779,0.199678976,0.253682319,0.5,0,0,0.520429009
2006714,0.700103459,0,0.792266298,0.797754118,0.88520131,0.639576475,0.566167617,0.143894981,0.253645654,0,0,0,1
2006716,0.53094188,0.465271942,0.59291876,0.485731921,0.708990976,0.406857248,0.25660081,0.453588415,0.424176534,0.3333,0,0,0.680286006
2006842,0.517341964,0.643379821,0.425282232,0.447809468,0.599294546,0.386606717,0.387848417,0.614454476,0.62530009,1,0,0,0.040858018
2006940,0.690554845,0,0.765853633,0.803973394,0.847347632,0.530443343,0.53705184,0.150551615,0.271753977,0,0,0,1
2007068,0.586101901,0.371007459,0.685598183,0.590504282,0.736511247,0.524826467,0.474414503,0.413084417,0.457224439,0.6667,0,0,0.360572012
2007264,0.712955459,0.116972453,0.819917215,0.800882746,0.895200474,0.56164058,0.433477224,0.214132785,0.284389372,0,0,0,1
2007285,0.692229631,0,0.828522853,0.852703131,0.866058816,0.559113293,0.567169635,0.139358591,0.267632655,0.5,0,0,0.520429009
2007302,0.522868111,0.50884647,0.500027932,0.460487581,0.664564436,0.416771861,0.309846446,0.501693343,0.510349952,1,0,0,0.040858018
2007445,0.684516897,0.112865648,0.877969763,0.783840662,0.9348339,0.612048691,0.386864168,0.177765087,0.18838768,0,0,0,1
2007518,0.710382752,0,0.877294179,0.834489961,0.913347795,0.635180397,0.55729559,0.129983195,0.233867152,0,0,0,1
2007649,0.518278308,0.705599248,0.45012547,0.489294172,0.659662909,0.226711054,0.228876523,0.610731078,0.629064589,1,0,0,0.040858018
2000254,0.981194259,0.285309538,0.741408403,0.775800764,0.748037935,0.775232493,0.880104129,0.496027131,0.606038938,0.4706,0,0.4118,0.152798774
2000489,0.988438185,0.316550438,0.650484699,0.703073888,0.863780909,0.716035286,0.696999763,0.504258296,0.597051532,0.2,0,0.4,0.424514811
2000592,0.988476846,0.310129756,0.588041836,0.64846524,0.805761286,0.737201615,0.735012215,0.537501915,0.600345025,0.5556,0,0.3333,0.144596527
2001849,0.988127976,0.325810314,0.882605552,0.895804122,0.8761661,0.82218169,0.857411716,0.481047776,0.593890045,0.4,0,0.35,0.27834525
2005191,0.37852154,0.563265261,0.488896549,0.459878513,0.592019819,0.416058334,0.420580982,0.50804816,0.502714127,1,0,0,0.040858018
1001908,0.409005644,0.820205955,0.474683005,0.444135563,0.543191992,0.294207312,0.313234723,0.749263722,0.733362149,0,0,1,0.040858018
1000585,0.374975591,0.710067825,0.38356867,0.383772176,0.18474562,0.208858388,0.463636698,0.762782655,0.784917081,0,0.4,0.8,0.040858018
1001081,0.380926515,0.817730411,0.403708596,0.397379008,0.560154772,0.344759648,0.33241058,0.725072887,0.684797701,0,0,1,0.040858018
1000402,0.632783979,0.646657518,0.613549089,0.623885088,0.633982025,0.559443139,0.644457207,0.683506727,0.703072782,0.2143,0,0.7857,0.03319714
1000241,0.462380436,0.903288851,0.383622311,0.393490722,0.520011854,0.49721284,0.495355969,0.843105231,0.828063751,0.1429,0,0.8571,0.040858018
1001163,0.380395086,0.816310704,0.41039571,0.387808179,0.555469135,0.326468096,0.301455739,0.719842043,0.639359785,0,0,1,0.040858018
1000269,0.401370216,0.895428475,0.295362285,0.317197248,0.508863518,0.469010044,0.445172898,0.808212105,0.785709469,0.3846,0.1538,0.5385,0.036925434
