gnis_name,reachcode,UVM_ID
Wilkins Brook,4.30E+12,5004194
Mill Brook,4.30E+12,5004247
Stones Brook,4.30E+12,5004376
Wilkins Brook,4.30E+12,5004488
Mill Brook,4.30E+12,5004587
Mill Brook,4.30E+12,5004817
Wilkins Brook,4.30E+12,5004972
Wilkins Brook,4.30E+12,5005059
Wilkins Brook,4.30E+12,5005256
Stones Brook,4.30E+12,5005507
Wilkins Brook,4.30E+12,5005624
Mill Brook,4.30E+12,5005630
Wilkins Brook,4.30E+12,5005724
Lamoille River,4.30E+12,5001948
Lamoille River,4.30E+12,5002167
Lamoille River,4.30E+12,5002170
Lamoille River,4.30E+12,5002571
Lamoille River,4.30E+12,5002859
Hunt Brook,4.30E+12,5003551
Brewster River,4.30E+12,5000511
Lamoille River,4.30E+12,5001573
Lawrence Brook,4.30E+12,5000200
Ryder Brook,4.30E+12,5000298
Lawrence Brook,4.30E+12,5000311
Kenfield Brook,4.30E+12,5000377
Bedell Brook,4.30E+12,5000686
Lamoille River,4.30E+12,5000783
Lamoille River,4.30E+12,5001036
Lawrence Brook,4.30E+12,5001411
Ryder Brook,4.30E+12,5001472
Ryder Brook,4.30E+12,5001663
Ryder Brook,4.30E+12,5001668
Lamoille River,4.30E+12,5002694
Lamoille River,4.30E+12,5003203
Kenfield Brook,4.30E+12,5003223
Ryder Brook,4.30E+12,5003286
Ryder Brook,4.30E+12,5003670
Lamoille River,4.30E+12,5000698
Lamoille River,4.30E+12,5004179
Lamoille River,4.30E+12,5004259
Lawrence Brook,4.30E+12,5004297
Lawrence Brook,4.30E+12,5004602
Lamoille River,4.30E+12,5005201
Lawrence Brook,4.30E+12,5002039
Lawrence Brook,4.30E+12,5002520
Hutchins Brook,4.30E+12,5004711
Mill Brook,4.30E+12,5001195
Mill Brook,4.30E+12,5001669
Mill Brook,4.30E+12,5001727
Mill Brook,4.30E+12,5003081
Mill Brook,4.30E+12,5003396
Mill Brook,4.30E+12,5003435
Mill Brook,4.30E+12,5003997
Polly Brook,4.30E+12,5004101
Mill Brook,4.30E+12,5004780
Polly Brook,4.30E+12,5005326
Polly Brook,4.30E+12,5005720
Lamoille River,4.30E+12,5000443
Lamoille River,4.30E+12,5000579
Beaver Meadow Brook,4.30E+12,5000621
Beaver Meadow Brook,4.30E+12,5000705
Beaver Meadow Brook,4.30E+12,5000877
Lamoille River,4.30E+12,5001182
Lamoille River,4.30E+12,5001375
Lamoille River,4.30E+12,5002218
Browns River,4.30E+12,5002294
Swift Brook,4.30E+12,5002337
Lamoille River,4.30E+12,5002542
Swift Brook,4.30E+12,5002763
Browns River,4.30E+12,5003276
Lamoille River,4.30E+12,5003340
Lamoille River,4.30E+12,5003573
Lamoille River,4.30E+12,5003659
Swift Brook,4.30E+12,5004475
Browns River,4.30E+12,5004504
Lamoille River,4.30E+12,5004844
Lamoille River,4.30E+12,5005677
Mud Pond Brook,4.30E+12,5000476
Mud Pond Brook,4.30E+12,5001234
Elmore Pond Brook,4.30E+12,5000289
Lamoille River,4.30E+12,5000458
Green River,4.30E+12,5000640
Lamoille River,4.30E+12,5001929
Elmore Pond Brook,4.30E+12,5002581
Elmore Pond Brook,4.30E+12,5003238
Green River,4.30E+12,5004803
Jones Brook,4.30E+12,5003856
Green River,4.30E+12,5005298
Wild Brook,4.30E+12,5000821
Wild Brook,4.30E+12,5001156
Wild Brook,4.30E+12,5001312
North Branch Lamoille River,4.30E+12,5001336
North Branch Lamoille River,4.30E+12,5001467
North Branch Lamoille River,4.30E+12,5001847
Wild Brook,4.30E+12,5001956
Perkins Brook,4.30E+12,5002304
Wild Brook,4.30E+12,5002815
Wild Brook,4.30E+12,5003158
Perkins Brook,4.30E+12,5003213
Perkins Brook,4.30E+12,5003589
Perkins Brook,4.30E+12,5003933
Wild Brook,4.30E+12,5004442
Perkins Brook,4.30E+12,5005160
Perkins Brook,4.30E+12,5005555
Perkins Brook,4.30E+12,5005657
Fryingpan Brook,4.30E+12,5000059
Fryingpan Brook,4.30E+12,5000682
Fryingpan Brook,4.30E+12,5000728
White Branch,4.30E+12,5001303
Fryingpan Brook,4.30E+12,5001438
White Branch,4.30E+12,5001614
White Branch,4.30E+12,5001741
Fryingpan Brook,4.30E+12,5002657
White Branch,4.30E+12,5003319
Hutchins Brook,4.30E+12,5003440
Hutchins Brook,4.30E+12,5003469
Fryingpan Brook,4.30E+12,5003987
Hutchins Brook,4.30E+12,5004497
North Branch Lamoille River,4.30E+12,5004584
White Branch,4.30E+12,5004673
Fryingpan Brook,4.30E+12,5004859
Fryingpan Brook,4.30E+12,5004936
North Branch Lamoille River,4.30E+12,5005042
White Branch,4.30E+12,5005314
North Branch Lamoille River,4.30E+12,5005503
North Branch Lamoille River,4.30E+12,5005582
White Branch,4.30E+12,5005682
Fryingpan Brook,4.30E+12,5005748
Centerville Brook,4.30E+12,5000156
Centerville Brook,4.30E+12,5000506
Centerville Brook,4.30E+12,5001083
Centerville Brook,4.30E+12,5001406
Rodman Brook,4.30E+12,5001631
Rodman Brook,4.30E+12,5001648
Centerville Brook,4.30E+12,5002077
Rodman Brook,4.30E+12,5002561
Centerville Brook,4.30E+12,5003138
Centerville Brook,4.30E+12,5003433
Rodman Brook,4.30E+12,5002666
Centerville Brook,4.30E+12,5004456
Centerville Brook,4.30E+12,5004555
Rodman Brook,4.30E+12,5004658
Centerville Brook,4.30E+12,5005003
Centerville Brook,4.30E+12,5005588
Rodman Brook,4.30E+12,5005716
Browns River,4.30E+12,5002910
Browns River,4.30E+12,5003330
Browns River,4.30E+12,5004015
Browns River,4.30E+12,5004432
Browns River,4.30E+12,5004494
Stannard Brook,4.30E+12,5000887
Stevens Brook,4.30E+12,5000957
Morrill Brook,4.30E+12,5002516
Stannard Brook,4.30E+12,5004496
Stannard Brook,4.30E+12,5004767
Stannard Brook,4.30E+12,5005585
Codding Brook,4.30E+12,5001199
Codding Brook,4.30E+12,5001435
Codding Brook,4.30E+12,5001461
Codding Brook,4.30E+12,5001643
Basin Brook,4.30E+12,5004435
Basin Brook,4.30E+12,5004598
Codding Brook,4.30E+12,5005406
Codding Brook,4.30E+12,5005549
North Branch Lamoille River,4.30E+12,5000020
Taylor Brook,4.30E+12,5000039
Hunt Brook,4.30E+12,5000214
Codding Brook,4.30E+12,5000282
Taylor Brook,4.30E+12,5000431
North Branch Lamoille River,4.30E+12,5000627
Codding Brook,4.30E+12,5001240
North Branch Lamoille River,4.30E+12,5002278
North Branch Lamoille River,4.30E+12,5002303
North Branch Lamoille River,4.30E+12,5002395
Taylor Brook,4.30E+12,5002432
North Branch Lamoille River,4.30E+12,5002816
Taylor Brook,4.30E+12,5002880
Codding Brook,4.30E+12,5002974
North Branch Lamoille River,4.30E+12,5003044
Taylor Brook,4.30E+12,5003224
Codding Brook,4.30E+12,5003600
Codding Brook,4.30E+12,5003681
Taylor Brook,4.30E+12,5003722
Taylor Brook,4.30E+12,5004120
Taylor Brook,4.30E+12,5004543
Hunt Brook,4.30E+12,5004646
North Branch Lamoille River,4.30E+12,5004783
North Branch Lamoille River,4.30E+12,5005617
North Branch Lamoille River,4.30E+12,5005741
Mud Brook,4.30E+12,5000261
Beaver Meadow Brook,4.30E+12,5001835
Beaver Meadow Brook,4.30E+12,5002084
Mud Brook,4.30E+12,5003971
Mud Brook,4.30E+12,5004056
Beaver Meadow Brook,4.30E+12,5005206
Browns River,4.30E+12,5001753
Stevensville Brook,4.30E+12,5001871
Clay Brook,4.30E+12,5001877
Stevensville Brook,4.30E+12,5003700
Stevensville Brook,4.30E+12,5003930
Browns River,4.30E+12,5002110
Browns River,4.30E+12,5003252
Browns River,4.30E+12,5003571
Browns River,4.30E+12,5004092
Rogers Brook,4.30E+12,5004375
Browns River,4.30E+12,5004910
Browns River,4.30E+12,5005403
Beaver Meadow Brook,4.30E+12,5001654
Mud Brook,4.30E+12,5002659
Beaver Meadow Brook,4.30E+12,5003036
Beaver Meadow Brook,4.30E+12,5003183
Mud Brook,4.30E+12,5003200
Mud Brook,4.30E+12,5004414
Beaver Meadow Brook,4.30E+12,5005638
Beaver Brook,4.30E+12,5000467
Browns River,4.30E+12,5001073
The Creek,4.30E+12,5001293
The Creek,4.30E+12,5001481
Beaver Brook,4.30E+12,5001756
Browns River,4.30E+12,5002288
Browns River,4.30E+12,5003240
Beaver Brook,4.30E+12,5004823
Lamoille River,4.30E+12,5000529
Centerville Brook,4.30E+12,5000596
Rodman Brook,4.30E+12,5001143
Centerville Brook,4.30E+12,5001924
Centerville Brook,4.30E+12,5002104
Lamoille River,4.30E+12,5002255
Lamoille River,4.30E+12,5002383
Centerville Brook,4.30E+12,5003137
Centerville Brook,4.30E+12,5003228
Lamoille River,4.30E+12,5003239
Centerville Brook,4.30E+12,5003350
Lamoille River,4.30E+12,5003399
Lamoille River,4.30E+12,5003669
Rodman Brook,4.30E+12,5003918
Lamoille River,4.30E+12,5004083
Centerville Brook,4.30E+12,5004278
Lamoille River,4.30E+12,5004447
Lamoille River,4.30E+12,5004690
Centerville Brook,4.30E+12,5005695
Elmore Branch,4.30E+12,5000052
Elmore Branch,4.30E+12,5000700
Elmore Branch,4.30E+12,5001893
Elmore Branch,4.30E+12,5001938
Elmore Branch,4.30E+12,5002692
Elmore Branch,4.30E+12,5002865
Elmore Branch,4.30E+12,5004618
Stony Brook,4.30E+12,5003458
Stony Brook,4.30E+12,5003465
Stony Brook,4.30E+12,5003716
Stony Brook,4.30E+12,5003864
Stony Brook,4.30E+12,5004989
Perkins Meadow Brook,4.30E+12,5000056
Lamoille River,4.30E+12,5000206
Haynesville Brook,4.30E+12,5000300
Lamoille River,4.30E+12,5000658
Lamoille River,4.30E+12,5000765
Perkins Meadow Brook,4.30E+12,5001013
Perkins Meadow Brook,4.30E+12,5003923
Perkins Meadow Brook,4.30E+12,5004864
Perkins Meadow Brook,4.30E+12,5005037
Perkins Meadow Brook,4.30E+12,5005270
Perkins Meadow Brook,4.30E+12,5005337
North Branch Lamoille River,4.30E+12,5000665
North Branch Lamoille River,4.30E+12,5001440
Streeter Brook,4.30E+12,5001785
Streeter Brook,4.30E+12,5002312
North Branch Lamoille River,4.30E+12,5002376
North Branch Lamoille River,4.30E+12,5004558
Basin Brook,4.30E+12,5004966
Streeter Brook,4.30E+12,5000416
Basin Brook,4.30E+12,5005637
Streeter Brook,4.30E+12,5000106
North Branch Lamoille River,4.30E+12,5000388
Streeter Brook,4.30E+12,5000836
Streeter Brook,4.30E+12,5001050
Streeter Brook,4.30E+12,5001640
North Branch Lamoille River,4.30E+12,5001641
North Branch Lamoille River,4.30E+12,5002094
Streeter Brook,4.30E+12,5002205
North Branch Lamoille River,4.30E+12,5002269
North Branch Lamoille River,4.30E+12,5002810
North Branch Lamoille River,4.30E+12,5003816
Streeter Brook,4.30E+12,5004493
Taylor Brook,4.30E+12,5005386
North Branch Lamoille River,4.30E+12,5005428
Streeter Brook,4.30E+12,5005622
Page Brook,4.30E+12,5000260
Morrison Brook,4.30E+12,5000270
Page Brook,4.30E+12,5001613
Page Brook,4.30E+12,5004302
Lamoille River,4.30E+12,5004342
Lamoille River,4.30E+12,5005614
Judevine Brook,4.30E+12,5000363
North Branch Lamoille River,4.30E+12,5000556
Taylor Brook,4.30E+12,5001330
Lamoille River,4.30E+12,5001606
Lamoille River,4.30E+12,5001983
Judevine Brook,4.30E+12,5002032
Lamoille River,4.30E+12,5002053
Judevine Brook,4.30E+12,5002106
North Branch Lamoille River,4.30E+12,5002107
North Branch Lamoille River,4.30E+12,5002147
Lamoille River,4.30E+12,5002268
North Branch Lamoille River,4.30E+12,5002363
Judevine Brook,4.30E+12,5002486
Lamoille River,4.30E+12,5002917
North Branch Lamoille River,4.30E+12,5002977
North Branch Lamoille River,4.30E+12,5002423
North Branch Lamoille River,4.30E+12,5003172
Lamoille River,4.30E+12,5003188
Lamoille River,4.30E+12,5003324
Lamoille River,4.30E+12,5003375
North Branch Lamoille River,4.30E+12,5003772
Lamoille River,4.30E+12,5003943
Lamoille River,4.30E+12,5004012
Judevine Brook,4.30E+12,5004127
North Branch Lamoille River,4.30E+12,5004392
Judevine Brook,4.30E+12,5004424
North Branch Lamoille River,4.30E+12,5004441
North Branch Lamoille River,4.30E+12,5005262
Lamoille River,4.30E+12,5005274
North Branch Lamoille River,4.30E+12,5005401
Judevine Brook,4.30E+12,5005481
Lamoille River,4.30E+12,5005612
North Branch Lamoille River,4.30E+12,5005502
Lamoille River,4.30E+12,5005732
Stones Brook,4.30E+12,5002484
Stones Brook,4.30E+12,5004872
Hunt Brook,4.30E+12,5004997
Seymour River,4.30E+12,5004005
Settlement Brook,4.30E+12,5005575
Lamoille River,4.30E+12,5001464
Seymour River,4.30E+12,5001605
Seymour River,4.30E+12,5001899
Seymour River,4.30E+12,5002061
Seymour River,4.30E+12,5002673
Brewster River,4.30E+12,5002725
Seymour River,4.30E+12,5002782
Lamoille River,4.30E+12,5003274
Settlement Brook,4.30E+12,5003562
Seymour River,4.30E+12,5003619
Seymour River,4.30E+12,5004749
Brewster River,4.30E+12,5005108
Lamoille River,4.30E+12,5000139
Hunt Brook,4.30E+12,5000955
Lamoille River,4.30E+12,5001490
Lamoille River,4.30E+12,5001681
Hunt Brook,4.30E+12,5001813
Lamoille River,4.30E+12,5001829
Hunt Brook,4.30E+12,5002690
Lamoille River,4.30E+12,5003105
Lamoille River,4.30E+12,5003294
Lamoille River,4.30E+12,5003502
Lamoille River,4.30E+12,5003561
Lamoille River,4.30E+12,5003876
Lamoille River,4.30E+12,5004228
Lamoille River,4.30E+12,5004295
Hunt Brook,4.30E+12,5004932
Lamoille River,4.30E+12,5005131
Hunt Brook,4.30E+12,5005517
Calavale Brook,4.30E+12,5000524
Calavale Brook,4.30E+12,5001065
Calavale Brook,4.30E+12,5001098
Calavale Brook,4.30E+12,5001139
Calavale Brook,4.30E+12,5001523
Calavale Brook,4.30E+12,5001637
Calavale Brook,4.30E+12,5001707
Calavale Brook,4.30E+12,5001990
Calavale Brook,4.30E+12,5002131
Calavale Brook,4.30E+12,5002758
Calavale Brook,4.30E+12,5003618
Calavale Brook,4.30E+12,5004293
Calavale Brook,4.30E+12,5004462
Calavale Brook,4.30E+12,5004471
Calavale Brook,4.30E+12,5005194
Calavale Brook,4.30E+12,5005237
Calavale Brook,4.30E+12,5005242
Calavale Brook,4.30E+12,5005390
White Branch,4.30E+12,5000175
White Branch,4.30E+12,5000237
Stony Brook,4.30E+12,5000460
White Branch,4.30E+12,5000883
White Branch,4.30E+12,5001299
White Branch,4.30E+12,5001617
White Branch,4.30E+12,5001629
White Branch,4.30E+12,5001790
Fryingpan Brook,4.30E+12,5002021
Stony Brook,4.30E+12,5002502
Stony Brook,4.30E+12,5002700
White Branch,4.30E+12,5002907
Stony Brook,4.30E+12,5003266
White Branch,4.30E+12,5003430
White Branch,4.30E+12,5004158
White Branch,4.30E+12,5004205
White Branch,4.30E+12,5004237
Fryingpan Brook,4.30E+12,5004275
White Branch,4.30E+12,5004431
White Branch,4.30E+12,5004451
White Branch,4.30E+12,5004699
White Branch,4.30E+12,5004808
White Branch,4.30E+12,5004968
Stony Brook,4.30E+12,5005004
White Branch,4.30E+12,5005035
White Branch,4.30E+12,5005073
White Branch,4.30E+12,5005426
White Branch,4.30E+12,5005425
White Branch,4.30E+12,5000930
Stony Brook,4.30E+12,5001061
Stony Brook,4.30E+12,5001172
Gihon River,4.30E+12,5001361
Stony Brook,4.30E+12,5002005
Stony Brook,4.30E+12,5002022
Gihon River,4.30E+12,5002024
Gihon River,4.30E+12,5002233
White Branch,4.30E+12,5002706
Gihon River,4.30E+12,5002915
Gihon River,4.30E+12,5003372
Gihon River,4.30E+12,5003598
White Branch,4.30E+12,5003661
Gihon River,4.30E+12,5003674
Gihon River,4.30E+12,5003901
Gihon River,4.30E+12,5004224
Stony Brook,4.30E+12,5004234
Gihon River,4.30E+12,5005411
Gihon River,4.30E+12,5005415
White Branch,4.30E+12,5005704
Stones Brook,4.30E+12,5003194
Stones Brook,4.30E+12,5004232
Stones Brook,4.30E+12,5004609
Stones Brook,4.30E+12,5004923
Sawmill Brook,4.30E+12,5000064
Mud Pond Brook,4.30E+12,5000157
Mud Pond Brook,4.30E+12,5000257
Mud Pond Brook,4.30E+12,5000634
Lamoille River,4.30E+12,5001624
Sawmill Brook,4.30E+12,5001672
Mud Pond Brook,4.30E+12,5002791
Lamoille River,4.30E+12,5004145
Lamoille River,4.30E+12,5004556
Mud Pond Brook,4.30E+12,5004988
Lamoille River,4.30E+12,5005137
Lamoille River,4.30E+12,5005706
Beaver Meadow Brook,4.30E+12,5001051
Beaver Meadow Brook,4.30E+12,5004408
Beaver Meadow Brook,4.30E+12,5005094
Wild Branch,4.30E+12,5000193
Tamarack Brook,4.30E+12,5000337
Wild Branch,4.30E+12,5000533
Wild Branch,4.30E+12,5000734
Tamarack Brook,4.30E+12,5000892
Tamarack Brook,4.30E+12,5000983
Tamarack Brook,4.30E+12,5001112
Lamoille River,4.30E+12,5001691
Clark Brook,4.30E+12,5001794
Tamarack Brook,4.30E+12,5002033
Tamarack Brook,4.30E+12,5002214
Wolcott Pond Brook,4.30E+12,5002430
Bruce Brook,4.30E+12,5002848
Tamarack Brook,4.30E+12,5003015
Lamoille River,4.30E+12,5003134
Wild Branch,4.30E+12,5003180
Tamarack Brook,4.30E+12,5003197
Tamarack Brook,4.30E+12,5004773
Tamarack Brook,4.30E+12,5004853
Jones Brook,4.30E+12,5000225
Jones Brook,4.30E+12,5003146
Jones Brook,4.30E+12,5004209
Bell Brook,4.30E+12,5000043
Muckler Brook,4.30E+12,5000449
Gihon River,4.30E+12,5000636
Bell Brook,4.30E+12,5000749
Bell Brook,4.30E+12,5000835
Gihon River,4.30E+12,5000867
Bell Brook,4.30E+12,5000997
Muckler Brook,4.30E+12,5001132
Gihon River,4.30E+12,5001332
Muckler Brook,4.30E+12,5001552
Gihon River,4.30E+12,5001806
Muckler Brook,4.30E+12,5002315
Bell Brook,4.30E+12,5002442
Gihon River,4.30E+12,5002505
Bell Brook,4.30E+12,5003423
Muckler Brook,4.30E+12,5003509
Bell Brook,4.30E+12,5003519
Gihon River,4.30E+12,5003682
Gihon River,4.30E+12,5004050
Gihon River,4.30E+12,5004089
Bell Brook,4.30E+12,5004104
Gihon River,4.30E+12,5004290
Muckler Brook,4.30E+12,5004757
Gihon River,4.30E+12,5004758
Gihon River,4.30E+12,5005050
Muckler Brook,4.30E+12,5005078
Bell Brook,4.30E+12,5005351
Muckler Brook,4.30E+12,5005466
Bell Brook,4.30E+12,5005519
Stone Bridge Brook,4.30E+12,8000160
Hague Brook,4.30E+12,8000045
Pepper Brook,4.30E+12,8000033
Hoisington Brook,4.30E+12,8000028
Little Otter Creek,4.30E+12,8000029
Ausable River,4.30E+12,4001252
Bullis Brook,4.30E+12,8000048
Cold Brook,4.30E+12,8000055
Park Brook,4.30E+12,8000058
Malletts Creek,4.30E+12,8000060
Thorp Brook,4.30E+12,8000063
Missisquoi River,4.30E+12,8000072
Mill River,4.30E+12,8000085
La Chute,4.30E+12,8000102
Bingham Brook,4.30E+12,8000103
Mill Brook,4.30E+12,8000108
Sperry Brook,4.30E+12,8000110
Northwest Bay Brook,4.30E+12,8000114
King Brook,4.30E+12,8000121
Spruce Mill Brook,4.30E+12,8000127
Farrell Brook,4.30E+12,8000132
Indian Brook,4.30E+12,8000145
Putnam Creek,4.30E+12,8000139
Grove Brook,4.30E+12,8000149
Brandy Brook,4.30E+12,8000150
North Branch Great Chazy River,4.30E+12,8000153
Brandy Brook,4.30E+12,8000157
Little Otter Creek,4.30E+12,8000175
Little Otter Creek,4.30E+12,8000170
Little Ausable River,4.30E+12,8000179
Boquet River,4.30E+12,8000198
Sanford Brook,4.30E+12,8000185
Northwest Bay Brook,4.30E+12,8000191
South Slang Creek,4.30E+12,8000189
Finkle Brook,4.30E+12,8000195
Sanford Brook,4.30E+12,8000203
Northwest Bay Brook,4.30E+12,8000204
Lewis Creek,4.30E+12,8000223
Putnam Creek,4.30E+12,8000226
Mud Hollow Brook,4.30E+12,8000231
La Platte River,4.30E+12,8000233
Holmes Creek,4.30E+12,8000272
Sucker Brook,4.30E+12,8000256
Doyle Brook,4.30E+12,8000260
Mud Creek,4.30E+12,8000264
Lewis Creek,4.30E+12,8000265
Boquet River,4.30E+12,8000271
Jewett Brook,4.30E+12,8000273
Lewis Creek,4.30E+12,8000275
Stevens Brook,4.30E+12,8000274
Pond Brook,4.30E+12,8000276
La Platte River,4.30E+12,8000279
Doyle Brook,4.30E+12,8000287
Little Otter Creek,4.30E+12,8000426
Little Chazy River,4.30E+12,8000327
Mill Brook,4.30E+12,8000345
La Chute,4.30E+12,8000352
Pike River,4.30E+12,8000361
Patrick Brook,4.30E+12,8000383
Shelving Rock Brook,4.30E+12,8000389
English Brook,4.30E+12,8000396
Durgan Brook,4.30E+12,8000399
Salmon River,4.30E+12,8000401
Salmon River,4.30E+12,8000404
Mill Brook,4.30E+12,8000407
Cold Springs Brook,4.30E+12,8000414
Munroe Brook,4.30E+12,8000415
Corbeau Creek,4.30E+12,8000428
Kimball Brook,4.30E+12,8000429
Youngman Brook,4.30E+12,8000435
Beaver Brook,4.30E+12,8000451
Malletts Creek,4.30E+12,8000454
Stone Bridge Brook,4.30E+12,8000458
La Platte River,4.30E+12,8000460
La Platte River,4.30E+12,8000461
South Slang Creek,4.30E+12,8000466
Lewis Creek,4.30E+12,8000471
Wards Creek,4.30E+12,8000473
North Branch Boquet River,4.30E+12,8000479
South Slang Creek,4.30E+12,8000485
Mill River,4.30E+12,8000502
Indian Brook,4.30E+12,8000514
Kimball Brook,4.30E+12,8000519
Sperry Brook,4.30E+12,8000536
Goose Creek,4.30E+12,8000544
La Platte River,4.30E+12,8000546
Finkle Brook,4.30E+12,8000549
Goose Creek,4.30E+12,8000550
Watson Brook,4.30E+12,8000552
Phelps Brook,4.30E+12,8000563
Wards Creek,4.30E+12,8000571
North Branch Boquet River,4.30E+12,8000569
Little Otter Creek,4.30E+12,8000570
Marsh Brook,4.30E+12,8000683
Rock River,4.30E+12,8000589
Indian Brook,4.30E+12,8000600
North Fork East Creek,4.30E+12,8000613
Mineral Brook,4.30E+12,8000620
Cold Brook,4.30E+12,8000632
Pond Brook,4.30E+12,8000634
Pond Brook,4.30E+12,8000646
Putnam Creek,4.30E+12,8000651
Little Otter Creek,4.30E+12,8000680
Salmon River,4.30E+12,8000691
Stillwater Brook,4.30E+12,8000692
Tracy Brook,4.30E+12,8000699
Lewis Creek,4.30E+12,8000708
Mineral Brook,4.30E+12,8000706
North Fork Boquet River,4.30E+12,8000709
Boquet River,4.30E+12,8000715
West Brook,4.30E+12,8000729
Hollow Brook,4.30E+12,8000730
South Fork East Creek,4.30E+12,8000735
Jones Brook,4.30E+12,8000741
Sanford Brook,4.30E+12,8000742
Rugg Brook,4.30E+12,8000748
North Branch Boquet River,4.30E+12,8000752
Riley Brook,4.30E+12,8000756
Putnam Creek,4.30E+12,8000763
Haymeadow Brook,4.30E+12,8000764
Mud Creek,4.30E+12,8000765
South Slang Creek,4.30E+12,8000770
Little Otter Creek,4.30E+12,8000781
Kelley Brook,4.30E+12,8000848
Salmon River,4.30E+12,8000795
Arnold Brook,4.30E+12,8000821
Riley Brook,4.30E+12,8000830
Sample Brook,4.30E+12,8000831
Little Chazy River,4.30E+12,8000834
Bingham Brook,4.30E+12,8000843
Furnace Brook,4.30E+12,8000845
Spectacle Brook,4.30E+12,8000849
South Slang Creek,4.30E+12,8000869
Beaver Brook,4.30E+12,8000852
Pike Brook,4.30E+12,8000860
Mill River,4.30E+12,8000861
Putnam Creek,4.30E+12,8000864
Dead Creek,4.30E+12,8000872
Burpee Brook,4.30E+12,8000880
Cold Brook,4.30E+12,8000902
Sperry Brook,4.30E+12,8000920
Boquet River,4.30E+12,8000935
Mount Hope Brook,4.30E+12,8000948
Little Trout Brook,4.30E+12,8000950
South Fork East Creek,4.30E+12,8000957
Indian Brook,4.30E+12,8000962
Lewis Creek,4.30E+12,8000967
Cold Brook,4.30E+12,8000968
Beaver Brook,4.30E+12,8000971
Pringle Brook,4.30E+12,8000973
Riley Brook,4.30E+12,8000977
Great Chazy River,4.30E+12,8000984
Hospital Creek,4.30E+12,8001003
Pond Brook,4.30E+12,8001012
North Branch Great Chazy River,4.30E+12,8001019
Chapman Brook,4.30E+12,8001023
Farrell Brook,4.30E+12,8001032
Rock River,4.30E+12,8001038
La Chute,4.30E+12,8001044
Steele Brook,4.30E+12,8001051
Pine Lake Brook,4.30E+12,8001055
Indian Brook,4.30E+12,8001063
East Creek,4.30E+12,8001071
Brush Creek,4.30E+12,8001072
North Fork Boquet River,4.30E+12,8001081
Deep Inlet Brook,4.30E+12,8001093
Slide Brook,4.30E+12,8001103
Boquet River,4.30E+12,8001107
Spruce Mill Brook,4.30E+12,8001108
Little Ausable River,4.30E+12,8001140
Boquet River,4.30E+12,8001143
Mud Hollow Brook,4.30E+12,8001145
Horton Brook,4.30E+12,8001149
Little Otter Creek,4.30E+12,8001155
Fly Brook,4.30E+12,8001192
Putnam Creek,4.30E+12,8001194
Pond Brook,4.30E+12,8001219
Holmes Creek,4.30E+12,8001224
Black Creek,4.30E+12,8001225
Little Otter Creek,4.30E+12,8001236
Bullis Brook,4.30E+12,8001247
Horton Brook,4.30E+12,8001290
South Slang Creek,4.30E+12,8001291
Lewis Creek,4.30E+12,8001299
Mud Creek,4.30E+12,8001316
Sperry Brook,4.30E+12,8001325
North Branch Great Chazy River,4.30E+12,8001330
Mill River,4.30E+12,8001347
Witherspoon Brook,4.30E+12,8001349
Kennon Brook,4.30E+12,8001356
Saxe Brook,4.30E+12,8001368
East Creek,4.30E+12,8001394
Indian Brook,4.30E+12,8001402
Northwest Bay Brook,4.30E+12,8001424
Big Brook,4.30E+12,8001442
Little Ausable River,4.30E+12,8001466
Cubtown Brook,4.30E+12,8001462
Stacy Brook,4.30E+12,8001464
Trout Brook,4.30E+12,8001474
Carman Brook,4.30E+12,8001478
Charter Brook,4.30E+12,8001479
Kimball Brook,4.30E+12,8001482
Beaver Creek,4.30E+12,8001485
Stevens Brook,4.30E+12,8001490
Pike River,4.30E+12,8001514
North Branch Great Chazy River,4.30E+12,8001516
La Chute,4.30E+12,8001533
Derby Brook,4.30E+12,8001595
Greenland Brook,4.30E+12,8001606
Holmes Creek,4.30E+12,8001625
Doyle Brook,4.30E+12,8001653
Rea Brook,4.30E+12,8001679
Hollow Brook,4.30E+12,8001697
Grant Brook,4.30E+12,8001699
Pond Brook,4.30E+12,8001705
Great Chazy River,4.30E+12,8001707
Farrell Brook,4.30E+12,8001734
South Fork East Creek,4.30E+12,8001745
Putnam Creek,4.30E+12,8001775
Spring Brook,4.30E+12,8001789
Indian Brook,4.30E+12,8001791
South Slang Creek,4.30E+12,8001792
The Branch,4.30E+12,8001816
Riley Brook,4.30E+12,8001819
Boquet River,4.30E+12,8001820
Mountain Brook,4.30E+12,8001837
Haymeadow Brook,4.30E+12,8001844
Trout Brook,4.30E+12,8001864
Hospital Creek,4.30E+12,8001866
La Platte River,4.30E+12,8001900
Cubtown Brook,4.30E+12,8001912
Finkle Brook,4.30E+12,8001943
Dead Creek,4.30E+12,8001946
Spring Brook,4.30E+12,8001975
The Branch,4.30E+12,8002013
Mill Brook,4.30E+12,8002028
Indian Brook,4.30E+12,8002029
North Fork East Creek,4.30E+12,8002069
Stacy Brook,4.30E+12,8002070
Indian Brook,4.30E+12,8002072
Hoisington Brook,4.30E+12,8002077
Wolf Pond Brook,4.30E+12,8002078
Goose Creek,4.30E+12,8002095
Mud Creek,4.30E+12,8002110
Patrick Brook,4.30E+12,8002111
Pepper Brook,4.30E+12,8002112
Great Chazy River,4.30E+12,8002128
