UVM_ID,SGAT_ID,SiltOrSmal,Sand,FineGravel,CourseGrav,Cobble,Boulder,Bedrock,d50,d84,consistenc,Code,DA(sqmi),slope(m/m),daxslope,bkf_width_HAND,q2_width,q500_width,confinement,Percent Cohesive,Percent Mixed,Percent Noncohesive,Percent Null,Average Depth To Bedrock
2001638,80_M09A,0,23,33,49,91,100,100,17.14,56.0,Non-cohesive,2001638,0.3038157418038082,0.892733069796388,1.164304842816072,-0.7240692521082069,-0.6564035473142956,-0.6469005409849534,0.3313101446621743,0.0,0.0833,0.9167,0.0,-0.3743715214577042
2001638,80_M09B,0,18,25,55,82,98,100,14.27,88.0,Non-cohesive,2001638,0.3038157418038082,0.892733069796388,1.164304842816072,-0.7240692521082069,-0.6564035473142956,-0.6469005409849534,0.3313101446621743,0.0,0.0833,0.9167,0.0,-0.3743715214577042
2002803,80_M04-,0,5,20,62,99,100,100,13.03,44.54,Non-cohesive,2002803,0.9245979187006924,0.3071898841905224,0.9750309670130288,-0.324000379687794,0.0539940441553531,0.6973037728951887,2.385376889106707,0.4545,0.0,0.2727,0.2727,0.002070234109447
2002850,80_M04-,0,5,20,62,99,100,100,13.03,44.54,Non-cohesive,2002850,0.8711313291186635,0.5764272607864347,1.2245427093429064,-0.2353784916226519,-0.0658416771756564,0.150769380208528,0.8410410793913189,0.0,0.0,0.4286,0.5714,0.4835130117954608
2003030,80_M04-,0,5,20,62,99,100,100,13.03,44.54,Non-cohesive,2003030,0.9325438006403114,0.1816619105554925,0.8468049428468856,-0.4592819096673856,0.1647806147669618,0.2366362452679712,0.1949212256167555,0.4167,0.0,0.25,0.3333,0.6518487003084608
2004986,80_M04-,0,5,20,62,99,100,100,13.03,44.54,Non-cohesive,2004986,0.9436803894438496,-0.0911326732846439,0.5638525067074296,-0.0203585281764223,0.3781758010591018,1.1437308960960662,2.6972361462318104,0.4286,0.0,0.2857,0.2857,1.089052010377757
2007574,80_M06-,0,3,23,62,98,100,100,12.8,45.33,Non-cohesive,2007574,0.4872908184069496,0.663521857183911,1.0485164018919508,-0.461914637707715,-0.3339754384351547,-0.3403377311030179,0.1266262268540932,0.0,0.0,0.8,0.2,-0.3037238002126398
2000255,61_M22-S1.01-,0,77,89,99,100,100,100,1.32,4.1,Cohesive,2000255,-0.2328665844060893,0.152057858382626,-0.0010394019475301,-0.118640475544726,0.0274320435591253,0.473026894912966,1.6567453192400174,0.0,0.0,0.75,0.25,0.3321056909929394
2000289,18_M18-,30,90,100,100,100,100,100,0.71,1.81,Cohesive,2000289,2.1741831937142013,-1.333440597935391,0.1016467607518274,-0.0145920980811327,1.4498997456832317,1.3218334479737035,-1.1328980388190577,0.0526,0.0,0.8421,0.1053,-0.2906776714970976
2000417,18_M20-,40,80,93,98,100,100,100,0.55,3.11,Non-cohesive,2000417,2.170245661561834,0.3667445658147744,1.9109984765125108,0.0453539087866748,0.7312355350779893,0.8920814706014237,0.2730685147961935,0.1905,0.0,0.619,0.1905,-0.1441908629090887
2000548,18_M22-,0,100,100,100,100,100,100,1.03,1.69,Cohesive,2000548,1.918319976985292,-1.6813898739741506,-0.4484232300792077,0.3958149183450101,1.5994502014123275,1.688018643638292,-0.3888037522581301,0.1176,0.0,0.7059,0.1765,-0.4782439857292014
2000791,18_M21A,0,16,24,43,77,100,100,25.88,122.43,Non-cohesive,2000791,2.064878869125625,0.1833391982811162,1.641717052087377,0.260793740040776,0.3252038005228581,0.7393429233932735,1.4047708061729474,0.3333,0.0,0.4667,0.2,-0.4525580091231684
2000791,18_M21C,0,8,18,34,65,100,100,40.77,168.23,Non-cohesive,2000791,2.064878869125625,0.1833391982811162,1.641717052087377,0.260793740040776,0.3252038005228581,0.7393429233932735,1.4047708061729474,0.3333,0.0,0.4667,0.2,-0.4525580091231684
2000974,61_M22-S1.01-S1.03-,0,12,23,58,86,100,100,13.62,60.57,Non-cohesive,2000974,-0.9111520627607405,0.4164953802752897,-0.1942870158811313,-0.3932515644932064,-0.6876822918589643,-0.8013299900416776,-0.1158949555100993,0.5833,0.0,0.2917,0.125,-0.3837611227477831
2000974,61_M22-S1.01-S1.01B,0,75,95,100,100,100,100,1.35,3.62,Cohesive,2000974,-0.9111520627607405,0.4164953802752897,-0.1942870158811313,-0.3932515644932064,-0.6876822918589643,-0.8013299900416776,-0.1158949555100993,0.5833,0.0,0.2917,0.125,-0.3837611227477831
2000974,61_M22-S1.01-S1.01C,0,77,83,85,97,100,100,1.32,10.8,Non-cohesive,2000974,-0.9111520627607405,0.4164953802752897,-0.1942870158811313,-0.3932515644932064,-0.6876822918589643,-0.8013299900416776,-0.1158949555100993,0.5833,0.0,0.2917,0.125,-0.3837611227477831
2001003,61_M22-S1.05-,0,18,40,74,94,100,100,8.66,40.0,Non-cohesive,2001003,-0.6015441073352435,0.6958254278487191,0.3202910561025838,-1.1347229571873338,-1.1615009952632018,-1.2372325531776094,0.2395891374195297,0.5714,0.0,0.3333,0.0952,-0.5257788422602255
2001003,61_M22-S1.03B,0,28,34,82,97,100,100,9.07,22.4,Cohesive,2001003,-0.6015441073352435,0.6958254278487191,0.3202910561025838,-1.1347229571873338,-1.1615009952632018,-1.2372325531776094,0.2395891374195297,0.5714,0.0,0.3333,0.0952,-0.5257788422602255
2001003,61_M22-S1.07-,0,49,65,70,86,100,100,2.23,58.0,Non-cohesive,2001003,-0.6015441073352435,0.6958254278487191,0.3202910561025838,-1.1347229571873338,-1.1615009952632018,-1.2372325531776094,0.2395891374195297,0.5714,0.0,0.3333,0.0952,-0.5257788422602255
2001623,18_M18-,30,90,100,100,100,100,100,0.71,1.81,Cohesive,2001623,2.172478749943169,-0.7633427231673148,0.7080807794717716,0.6893361047290697,2.00830601134296,2.05527064972503,-0.7288348596338836,0.1667,0.0,0.6667,0.1667,-0.4037140254892006
2001749,18_M23-,0,100,100,100,100,100,100,1.03,1.69,Cohesive,2001749,1.8875569314961649,-0.8387356386270809,0.4281561568606093,0.0889394938265535,1.6092391618593098,1.60107147819187,-0.7555667117760568,0.0,0.0,0.9,0.1,-0.3037238002126398
2001868,18_M22-,0,100,100,100,100,100,100,1.03,1.69,Cohesive,2001868,1.8932653019911527,-1.26688043357015,-0.0241754181920605,0.1767213148622459,1.5774186369568284,1.848435788283876,0.3045357000935111,0.1,0.0,0.8,0.1,-0.3037238002126398
2002171,18_M20-,40,80,93,98,100,100,100,0.55,3.11,Non-cohesive,2002171,2.158738163045576,-1.006388633299595,0.4394106106138188,0.0492932708840313,1.4715753549044446,1.2937471830335874,-1.3290604427489745,0.2,0.0,0.6,0.2,0.1201625272577464
2002289,18_M24-,0,100,100,100,100,100,100,1.03,1.69,Cohesive,2002289,1.7463044523511977,-0.9110381345673392,0.2521560884338145,-0.0701964682047331,1.367913360449445,1.2773679346559716,-0.9554174464521588,0.1379,0.0,0.8103,0.0517,-0.5141772675893108
2003052,18_M22-,0,100,100,100,100,100,100,1.03,1.69,Cohesive,2003052,1.8898382945820795,-1.3055897276174229,-0.0678333632778653,0.0547836298760427,1.6942264316763207,1.8960846749401823,-0.0071415154461163,0.0,0.0,0.8889,0.1111,-0.2566403668205617
2003275,61_M22-S1.02B,0,54,66,93,99,100,100,1.86,12.53,Non-cohesive,2003275,-0.521268378046086,-0.0809456886580479,-0.4513877762045627,-0.101267709046301,-0.1478090641453414,-0.1556411748171501,0.0372514852985949,0.3333,0.0,0.3333,0.3333,-0.727610127683026
2003399,18_M22-,0,100,100,100,100,100,100,1.03,1.69,Cohesive,2003399,1.8886783108546703,-1.2281025108130772,0.0139424075894737,0.0333125560937376,1.9469245542850164,1.9860224638133968,-0.7306492240788328,0.0,0.0,0.8,0.2,0.1201625272577464
2003975,18_M20-,40,80,93,98,100,100,100,0.55,3.11,Non-cohesive,2003975,2.1602455991967755,-1.239077912654795,0.1924590702310613,0.0242280700872934,1.264494208834892,1.0680144633566255,-1.3056339230110603,0.3333,0.0,0.5556,0.1111,-0.2566403668205617
2005515,18_M20-,40,80,93,98,100,100,100,0.55,3.11,Non-cohesive,2005515,2.156764621501175,-0.9173926650024256,0.5328829207229074,0.0113181728620608,1.2629210757289386,1.099103393232724,-1.1825800693129072,0.25,0.0,0.5,0.25,0.3321056909929394
2005931,18_M20-,40,80,93,98,100,100,100,0.55,3.11,Non-cohesive,2005931,2.1566580695931896,-0.7147221733959057,0.7488207379280315,0.1390189965598264,1.799211700275284,1.7033826906180267,-1.1695112276984343,0.2,0.0,0.6,0.2,0.1201625272577464
2005933,18_M20-,40,80,93,98,100,100,100,0.55,3.11,Non-cohesive,2005933,2.157852032997548,-0.9092048868270768,0.5423713652515546,0.0590814191026033,1.588259019163332,1.3869701888458894,-1.4695058043368543,0.2857,0.0,0.5714,0.1429,-0.12207112910073
2006218,18_M20-,40,80,93,98,100,100,100,0.55,3.11,Non-cohesive,2006218,2.158367337264346,-0.3510159696706797,1.1376672342097238,0.166701968615045,1.2704940481382996,1.0543871836427734,-1.381855905301084,0.375,0.0,0.5,0.125,-0.197729647188096
2006556,18_M20-,40,80,93,98,100,100,100,0.55,3.11,Non-cohesive,2006556,2.161033515789777,-0.3169790786645505,1.175812278924832,0.1148953778403101,1.0157724166015167,0.8975928201885887,-0.9002874804616937,0.125,0.0,0.75,0.125,-0.197729647188096
2006863,18_M22-,0,100,100,100,100,100,100,1.03,1.69,Cohesive,2006863,1.8938823969960563,-1.3630065436924572,-0.1261973523626587,0.0975911894067606,1.4653632323175532,1.598245357438082,-0.1624070946121006,0.0,0.0,0.8,0.2,0.1201625272577464
2007824,18_M22-,0,100,100,100,100,100,100,1.03,1.69,Cohesive,2007824,1.8949467527013089,-1.664170381095097,-0.4464415328526155,0.588746634984795,1.8355958319985533,1.7163510137066067,-1.2736131499328984,0.0,0.0,0.7778,0.2222,0.2143745363557971
2000226,26_T4.02-,0,10,28,44,62,68,100,32.0,628.0,Non-cohesive,2000226,-0.0866246710504494,0.8782873730151636,0.8754309780760395,-0.1636668437091706,-0.3179907430517959,-0.3304161739728894,0.0967137941293692,0.75,0.0,0.1667,0.0833,-0.3743715214577042
2000386,92_M17-S1.01A,0,11,17,32,65,91,100,42.18,204.31,Non-cohesive,2000386,-1.0468353310463792,1.1079798275687438,0.4476814116276051,-0.8693817995621224,-1.2331965593795275,-1.4557630866012814,-0.278124155954917,0.6,0.0,0.2,0.2,0.1201625272577464
2000630,26_M25-,0,11,19,41,81,100,100,26.8,94.32,Non-cohesive,2000630,0.1461228005897131,0.7527230611784677,0.9046245871323468,-0.5813858220939413,-0.5958443599862688,-0.5907332251062232,0.2875768349210478,0.3226,0.0,0.6452,0.0323,-0.5908740588962528
2000630,26_M26-,0,10,10,48,85,100,100,18.59,62.7,Non-cohesive,2000630,0.1461228005897131,0.7527230611784677,0.9046245871323468,-0.5813858220939413,-0.5958443599862688,-0.5907332251062232,0.2875768349210478,0.3226,0.0,0.6452,0.0323,-0.5908740588962528
2000677,92_T6.02A,0,38,50,72,99,100,100,5.6,37.33,Non-cohesive,2000677,-0.724648662633961,0.5673053633007734,0.0970839698818488,-0.804642972995955,-0.6621547487775731,-0.5160178194139348,0.8457027385091019,0.0,0.0,0.8,0.2,0.1201625272577464
2000677,92_T6.01-,0,20,30,70,100,100,100,10.8,38.4,Non-cohesive,2000677,-0.724648662633961,0.5673053633007734,0.0970839698818488,-0.804642972995955,-0.6621547487775731,-0.5160178194139348,0.8457027385091019,0.0,0.0,0.8,0.2,0.1201625272577464
2000793,26_M17-,0,8,25,31,73,94,100,37.71,164.57,Non-cohesive,2000793,0.8879556733043718,0.6518388595351067,1.3167030322743027,-0.3428163076296984,-0.4015514671741004,-0.5159677003393045,-0.2476774498275614,0.2857,0.0,0.6786,0.0357,-0.5955688595412924
2001600,26_T4.03B,0,6,21,46,94,100,100,20.0,54.0,Non-cohesive,2001600,-0.1613860781309172,0.9810653438112896,0.9326095763230716,-0.8261233054293999,-0.7238992943351663,-0.6458940337779889,0.6183122886534926,0.6667,0.0,0.3333,0.0,-0.727610127683026
2001600,26_T4.04-,0,17,25,57,94,100,100,13.73,51.03,Cohesive,2001600,-0.1613860781309172,0.9810653438112896,0.9326095763230716,-0.8261233054293999,-0.7238992943351663,-0.6458940337779889,0.6183122886534926,0.6667,0.0,0.3333,0.0,-0.727610127683026
2001790,92_T5.02A,0,32,37,58,86,100,100,12.04,60.57,Non-cohesive,2001790,-0.8683307322788059,1.082664280429377,0.5457297636163269,-1.2891932323012052,-1.4272079337515509,-1.4452489645305793,0.575388230255143,0.4167,0.0,0.5,0.0833,-0.3743715214577042
2001790,92_T5.02B,0,15,30,40,76,100,100,29.33,128.0,Non-cohesive,2001790,-0.8683307322788059,1.082664280429377,0.5457297636163269,-1.2891932323012052,-1.4272079337515509,-1.4452489645305793,0.575388230255143,0.4167,0.0,0.5,0.0833,-0.3743715214577042
2003372,26_M21-,0,11,18,42,88,100,100,24.35,59.83,Non-cohesive,2003372,0.5686146965304609,0.378797697855295,0.802010522974094,-0.374885123426565,-0.4227520374966481,-0.2443111619187554,0.8588540382705375,0.25,0.0,0.7,0.05,-0.515666963947833
2003372,26_M19-,0,9,14,37,93,100,100,27.14,56.29,None,2003372,0.5686146965304609,0.378797697855295,0.802010522974094,-0.374885123426565,-0.4227520374966481,-0.2443111619187554,0.8588540382705375,0.25,0.0,0.7,0.05,-0.515666963947833
2003892,26_M22-,0,5,15,50,87,100,100,16.0,60.11,Cohesive,2003892,0.3627099807568001,0.2501042673437491,0.5206227256865128,-0.4698769879731134,-0.5478473908512157,-0.0595321992373154,2.0759336181810646,0.0,0.0,0.875,0.125,-0.197729647188096
2006167,92_M17-S1.02A,0,21,32,45,69,100,100,26.0,156.9,Non-cohesive,2006167,-1.0843077733307165,1.0429592765006492,0.3521335860399253,-2.4143586086185262,-2.695008535746623,-2.710058635131276,1.1577437219528257,1.0,0.0,0.0,0.0,-0.727610127683026
2000112,26_T3.08B,0,15,18,57,100,100,100,14.13,46.14,Cohesive,2000112,-0.4918100387031985,1.3130882859092097,1.0550501338939295,-1.6902865422549405,-1.5199116976853593,-1.5878081090977854,0.4304041937257239,0.6667,0.0,0.3333,0.0,-0.7387602792149947
2000998,26_T3.01-,1,5,9,60,98,100,100,13.96,46.32,Cohesive,2000998,0.2541759135632795,0.0947993769221839,0.2790731923896131,-0.492059283906933,-0.281094174679908,-0.1455537933118596,0.6343401501820544,0.375,0.0,0.5625,0.0625,-0.5134549905669971
2000998,26_T3.02-,5,20,24,84,98,100,100,10.11,16.0,Non-cohesive,2000998,0.2541759135632795,0.0947993769221839,0.2790731923896131,-0.492059283906933,-0.281094174679908,-0.1455537933118596,0.6343401501820544,0.375,0.0,0.5625,0.0625,-0.5134549905669971
2001969,26_T3.06-,0,10,19,65,89,100,100,12.61,54.0,Non-cohesive,2001969,-0.0163706955658267,0.8704285131284621,0.9162629384766195,-0.7208976633766834,-0.7932305287603301,-0.8558959429881716,0.1226239873673348,0.7143,0.0,0.2857,0.0,-0.727610127683026
2001969,26_T3.07-,0,15,25,47,78,100,100,20.65,116.36,Cohesive,2001969,-0.0163706955658267,0.8704285131284621,0.9162629384766195,-0.7208976633766834,-0.7932305287603301,-0.8558959429881716,0.1226239873673348,0.7143,0.0,0.2857,0.0,-0.727610127683026
2001075,26_M04-,2,6,7,88,100,100,100,11.12,15.49,Cohesive,2001075,1.3266791928405612,-0.1294875753732914,0.7912375216681601,-0.0584836112183745,0.7732831190743559,0.9560135776892988,0.3361005884426972,0.3929,0.0,0.5714,0.0357,-0.5834707194175368
2001075,26_M08-,0,12,19,63,89,100,100,12.93,54.77,Cohesive,2001075,1.3266791928405612,-0.1294875753732914,0.7912375216681601,-0.0584836112183745,0.7732831190743559,0.9560135776892988,0.3361005884426972,0.3929,0.0,0.5714,0.0357,-0.5834707194175368
2001075,26_M05-,0,12,21,95,100,100,100,9.68,14.45,Cohesive,2001075,1.3266791928405612,-0.1294875753732914,0.7912375216681601,-0.0584836112183745,0.7732831190743559,0.9560135776892988,0.3361005884426972,0.3929,0.0,0.5714,0.0357,-0.5834707194175368
2001075,26_M06-,0,20,88,88,97,100,100,3.59,5.39,Cohesive,2001075,1.3266791928405612,-0.1294875753732914,0.7912375216681601,-0.0584836112183745,0.7732831190743559,0.9560135776892988,0.3361005884426972,0.3929,0.0,0.5714,0.0357,-0.5834707194175368
2001075,26_M07-,0,7,48,58,99,100,100,7.68,46.44,Cohesive,2001075,1.3266791928405612,-0.1294875753732914,0.7912375216681601,-0.0584836112183745,0.7732831190743559,0.9560135776892988,0.3361005884426972,0.3929,0.0,0.5714,0.0357,-0.5834707194175368
2001746,26_M02-,0,3,30,95,100,100,100,8.8,14.24,Non-cohesive,2001746,1.4434696884815104,-0.1590424274177222,0.8415409218127707,0.6655034068862398,0.8825654502384706,0.7445656643236221,-0.9145191274030228,0.3548,0.0,0.6129,0.0323,-0.6127229388212441
2002052,92_M11-S1.01A,0,26,54,92,100,100,100,5.09,13.81,Non-cohesive,2002052,-1.119214418351094,0.0778861796726709,-0.7009207849585097,-2.4143586086185262,-1.0709412891323733,-0.6499227045440796,2.059511900346346,0.0,0.0,0.8,0.2,0.1201625272577464
2002052,92_M11-S1.01B,0,40,73,96,100,100,100,3.09,10.57,Cohesive,2002052,-1.119214418351094,0.0778861796726709,-0.7009207849585097,-2.4143586086185262,-1.0709412891323733,-0.6499227045440796,2.059511900346346,0.0,0.0,0.8,0.2,0.1201625272577464
2002132,26_M11A,0,20,31,61,82,100,100,12.19,85.33,Cohesive,2002132,1.1496489922832551,0.0212500849898833,0.8279006359469151,-0.0709248455478607,0.6239063968453844,0.9001999458912164,0.7538631908426747,0.1818,0.0,0.7273,0.0909,-0.3422753362786365
2002132,26_M11B,0,10,16,72,100,100,100,11.91,36.57,Cohesive,2002132,1.1496489922832551,0.0212500849898833,0.8279006359469151,-0.0709248455478607,0.6239063968453844,0.9001999458912164,0.7538631908426747,0.1818,0.0,0.7273,0.0909,-0.3422753362786365
2003127,92_T2.02-,0,7,24,42,60,100,100,37.33,179.2,Non-cohesive,2003127,-0.2108835869163216,1.1845116183173363,1.114779210124666,-0.7600714316283612,-0.9331615235242778,-1.061078934762745,-0.0587563396213193,0.4,0.0,0.6,0.0,-0.727610127683026
2004674,92_M10-S1.01B,0,30,70,96,100,100,100,3.8,11.2,Cohesive,2004674,-0.9356994409942848,0.4830044087323132,-0.140593429855001,-0.5014730895407573,-0.7629025898205574,-0.6979124153031458,0.5871317704807095,0.2,0.0,0.6,0.2,0.1201625272577464
2005478,26_M10-,0,19,68,85,100,100,100,4.28,15.39,Cohesive,2005478,1.2467261975799893,-0.0041412568630724,0.8688338020828942,0.0663712976373667,0.8065632581303489,0.8130848346087395,-0.3389333512237614,0.1111,0.0,0.7778,0.1111,-0.2566403668205617
2006261,26_M15-,0,6,10,30,87,100,100,32.84,61.47,Non-cohesive,2006261,1.103760012408733,0.4211322726714521,1.2219652450601513,-0.2110538082081789,-0.1623070771403248,-0.0403135245660005,0.5300822779872605,0.2,0.0,0.6,0.2,0.1201625272577464
2006422,26_M10-,0,19,68,85,100,100,100,4.28,15.39,Cohesive,2006422,1.174295578695985,0.2190654128083282,1.0560015753217695,-0.1375245843587074,0.6141053628843797,1.0407571551719366,1.3214886466960891,0.0,0.0,0.75,0.25,0.3321056909929394
2006422,26_M11A,0,20,31,61,82,100,100,12.19,85.33,Cohesive,2006422,1.174295578695985,0.2190654128083282,1.0560015753217695,-0.1375245843587074,0.6141053628843797,1.0407571551719366,1.3214886466960891,0.0,0.0,0.75,0.25,0.3321056909929394
2007139,26_M15-,0,6,10,30,87,100,100,32.84,61.47,Non-cohesive,2007139,1.1105241834841562,0.4142040482730862,1.2193187761774034,-0.0682249577959836,-0.0412175510502821,-0.083351139098351,-0.1392547031758633,0.0,0.0,0.8,0.2,0.1201625272577464
2001784,137_M13-,0,21,42,67,97,100,100,8.93,43.2,Cohesive,2001784,-0.6246236911558256,1.0253822180776118,0.6553771362288614,-0.7657423296259681,-0.9949872742169308,-1.1422450017357966,-0.1033481674235415,0.2222,0.0,0.7778,0.0,-0.727610127683026
2001784,137_M11-,0,2,13,31,67,100,100,41.33,162.91,Cohesive,2001784,-0.6246236911558256,1.0253822180776118,0.6553771362288614,-0.7657423296259681,-0.9949872742169308,-1.1422450017357966,-0.1033481674235415,0.2222,0.0,0.7778,0.0,-0.727610127683026
2001841,137_M08C,0,11,31,67,92,100,100,11.09,48.64,Non-cohesive,2001841,-0.0962101095849912,1.063733820335721,1.0663715573249617,-0.7941803789703,-0.882025579316045,-0.9773341765320568,0.0403522858903413,0.2,0.0,0.8,0.0,-0.74566705324087
2001841,137_M09A,0,5,19,40,72,100,100,31.0,146.29,Non-cohesive,2001841,-0.0962101095849912,1.063733820335721,1.0663715573249617,-0.7941803789703,-0.882025579316045,-0.9773341765320568,0.0403522858903413,0.2,0.0,0.8,0.0,-0.74566705324087
2002564,137_M08A,1,8,27,48,81,100,100,18.91,94.32,Non-cohesive,2002564,0.1729296102950807,0.8066142641855719,0.980839854078137,-0.5709259668956689,-0.5796851993160514,-0.4466503680692122,0.7594720154153062,0.0714,0.0,0.8571,0.0714,-0.1285264799876591
2002564,137_M07-,2,10,28,48,77,100,100,19.31,122.43,Cohesive,2002564,0.1729296102950807,0.8066142641855719,0.980839854078137,-0.5709259668956689,-0.5796851993160514,-0.4466503680692122,0.7594720154153062,0.0714,0.0,0.8571,0.0714,-0.1285264799876591
2003274,137_M01-,0,91,100,100,100,100,100,1.13,1.85,Cohesive,2003274,0.3279947734488772,0.1382393945887322,0.3770780371171479,-0.1286946163428267,0.08743406873251,0.3452481027914115,0.926326992674182,0.5,0.0,0.4545,0.0455,-0.3982969478218474
2004286,137_M03-,6,55,97,100,100,100,100,1.8,4.49,Cohesive,2004286,0.2537301988772817,0.1077002807212251,0.2925111797432863,-0.4520573833431973,0.2339483740535821,0.5006856872178616,0.8937460894055878,0.5833,0.0,0.4167,0.0,-0.4277748787950276
2004286,137_M04-,8,60,90,98,99,100,100,1.63,4.88,Cohesive,2004286,0.2537301988772817,0.1077002807212251,0.2925111797432863,-0.4520573833431973,0.2339483740535821,0.5006856872178616,0.8937460894055878,0.5833,0.0,0.4167,0.0,-0.4277748787950276
2004427,137_M03-,6,55,97,100,100,100,100,1.8,4.49,Cohesive,2004427,0.2897740936120935,0.4726036034549571,0.7066826946748054,-0.2340107283125151,0.0642599255291266,-0.2253105643516554,-1.1136190209843704,0.0,0.0,1.0,0.0,-0.727610127683026
2000449,25_T4.04B,6,21,39,83,100,100,100,8.2,18.82,Non-cohesive,2000449,-0.0018650982525552,0.4391842839584617,0.466789755518846,-0.4508040133804883,-0.3360479565003075,-0.1809779504147931,0.7322509967356143,0.4545,0.0,0.5455,0.0,-0.727610127683026
2000449,25_T4.03A,0,10,20,40,70,100,100,32.0,153.6,Cohesive,2000449,-0.0018650982525552,0.4391842839584617,0.466789755518846,-0.4508040133804883,-0.3360479565003075,-0.1809779504147931,0.7322509967356143,0.4545,0.0,0.5455,0.0,-0.727610127683026
2000449,25_T4.03B,0,5,25,70,95,100,100,11.38,42.88,Non-cohesive,2000449,-0.0018650982525552,0.4391842839584617,0.466789755518846,-0.4508040133804883,-0.3360479565003075,-0.1809779504147931,0.7322509967356143,0.4545,0.0,0.5455,0.0,-0.727610127683026
2000449,25_T4.04A,8,31,74,95,100,100,100,3.59,10.55,Cohesive,2000449,-0.0018650982525552,0.4391842839584617,0.466789755518846,-0.4508040133804883,-0.3360479565003075,-0.1809779504147931,0.7322509967356143,0.4545,0.0,0.5455,0.0,-0.727610127683026
2000517,25_T4.01-,0,2,11,20,70,100,100,44.8,153.6,Non-cohesive,2000517,0.189337077898631,0.7547176826392014,0.9370192050218216,-0.5700630421840501,-0.6518244252938507,-0.7585550792549057,-0.1061393707873621,0.4,0.0,0.6,0.0,-0.727610127683026
2000517,25_T4.02-,0,10,20,35,65,100,100,40.0,168.23,Non-cohesive,2000517,0.189337077898631,0.7547176826392014,0.9370192050218216,-0.5700630421840501,-0.6518244252938507,-0.7585550792549057,-0.1061393707873621,0.4,0.0,0.6,0.0,-0.727610127683026
2000545,25_T3.09-,0,2,6,10,30,100,100,118.86,212.11,Non-cohesive,2000545,-0.2972677800262711,0.71541177032875,0.5542918442020073,-0.6382827826551266,-0.6533517653314279,-0.6476242453342378,0.3157931282699546,1.0,0.0,0.0,0.0,-0.727610127683026
2000545,25_T3.10-,0,2,6,10,55,100,100,58.67,187.73,Non-cohesive,2000545,-0.2972677800262711,0.71541177032875,0.5542918442020073,-0.6382827826551266,-0.6533517653314279,-0.6476242453342378,0.3157931282699546,1.0,0.0,0.0,0.0,-0.727610127683026
2000889,25_M01-,0,90,100,100,100,100,100,1.14,1.87,Cohesive,2000889,1.049537899112979,-0.6902267030531111,-0.000534303221791,0.3259323375692199,0.815121739282717,0.7133755412010608,-0.7483370776105172,0.3333,0.0,0.625,0.0417,-0.5594550084256045
2000889,25_M02-,5,65,99,100,100,100,100,1.52,4.01,Cohesive,2000889,1.049537899112979,-0.6902267030531111,-0.000534303221791,0.3259323375692199,0.815121739282717,0.7133755412010608,-0.7483370776105172,0.3333,0.0,0.625,0.0417,-0.5594550084256045
2000889,25_M03-,6,66,96,98,99,100,100,1.48,4.16,Non-cohesive,2000889,1.049537899112979,-0.6902267030531111,-0.000534303221791,0.3259323375692199,0.815121739282717,0.7133755412010608,-0.7483370776105172,0.3333,0.0,0.625,0.0417,-0.5594550084256045
2001320,25_M16-,0,6,20,68,96,100,100,12.1,43.43,Non-cohesive,2001320,-0.9048165741439876,0.9681090519273295,0.3980774008834332,-0.8629750109096167,-1.061595349085307,-1.1403986720620998,0.1830748399577823,0.2,0.0,0.8,0.0,-0.727610127683026
2001320,25_M18-,0,8,33,60,92,100,100,12.15,52.0,Non-cohesive,2001320,-0.9048165741439876,0.9681090519273295,0.3980774008834332,-0.8629750109096167,-1.061595349085307,-1.1403986720620998,0.1830748399577823,0.2,0.0,0.8,0.0,-0.727610127683026
2001329,25_M11-,0,5,20,40,85,100,100,26.67,62.93,Non-cohesive,2001329,0.8097359344038516,0.8452962576333111,1.4681082275429982,-0.5622718317355961,-0.5667243010879924,-0.6966988179865784,-0.2315440801931,0.3333,0.0,0.6667,0.0,-0.727610127683026
2001329,25_M12C,0,5,10,15,50,100,100,64.0,194.56,Non-cohesive,2001329,0.8097359344038516,0.8452962576333111,1.4681082275429982,-0.5622718317355961,-0.5667243010879924,-0.6966988179865784,-0.2315440801931,0.3333,0.0,0.6667,0.0,-0.727610127683026
2001725,25_T4.06-,0,5,25,45,85,100,100,22.0,62.8,Cohesive,2001725,-0.257122249589488,0.6523143401327688,0.515159899053065,-0.6180545608779099,-0.6692940993475703,-0.6099310398792328,0.5238825829872192,0.5,0.0,0.5,0.0,-0.727610127683026
2002219,25_M06B,0,5,15,35,85,100,100,30.4,63.04,Non-cohesive,2002219,0.9289715606847544,0.5520906111683056,1.2391171431216494,-0.294211413038786,0.1017265829856139,0.2975285395305408,0.6876040605418925,0.375,0.0,0.6,0.025,-0.6368740767548603
2002219,25_M04-,4,10,25,93,100,100,100,9.42,14.62,Cohesive,2002219,0.9289715606847544,0.5520906111683056,1.2391171431216494,-0.294211413038786,0.1017265829856139,0.2975285395305408,0.6876040605418925,0.375,0.0,0.6,0.025,-0.6368740767548603
2002219,25_M05-,2,28,43,85,100,100,100,7.33,15.75,Non-cohesive,2002219,0.9289715606847544,0.5520906111683056,1.2391171431216494,-0.294211413038786,0.1017265829856139,0.2975285395305408,0.6876040605418925,0.375,0.0,0.6,0.025,-0.6368740767548603
